categoria,probabilidade,recomendacoes,consumo_estimado_kwh,custo_estimado_mensal,alerta_consumo_alto,id_cliente
Moderado,0.53,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",5968.13,4476.1,False,590
Eficiente,0.84,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",2668.23,2001.17,False,591
Eficiente,0.7,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",7609.08,5706.81,False,592
Moderado,0.71,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",3162.07,2371.55,False,593
Ineficiente,0.97,"['Seu consumo está acima do esperado para o seu tipo de imóvel — dá pra economizar bastante.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",9449.05,7086.78,True,594
Eficiente,0.72,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",6355.29,4766.47,False,595
Eficiente,0.79,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'Climatizacao': Ajuste o ar-condicionado para 23-24°C e evite deixá-lo ligado sem necessidade.""]",521.58,391.18,False,596
Eficiente,0.5,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",1784.94,1338.71,False,597
Eficiente,0.59,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",886.25,664.69,False,598
Eficiente,0.59,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",1002.82,752.12,False,599
Moderado,0.58,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Climatizacao': Ajuste o ar-condicionado para 23-24°C e evite deixá-lo ligado sem necessidade.""]",2899.59,2174.69,False,600
Eficiente,0.79,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",686.34,514.76,False,601
Eficiente,0.75,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",1081.86,811.4,False,602
Moderado,0.62,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",4215.16,3161.37,False,603
Moderado,0.72,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",634.02,475.51,False,604
Eficiente,0.65,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",448.51,336.38,False,605
Moderado,0.73,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",4323.09,3242.32,False,606
Ineficiente,0.52,"['Seu consumo está acima do esperado para o seu tipo de imóvel — dá pra economizar bastante.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",8189.07,6141.8,True,607
Ineficiente,0.53,"['Seu consumo está acima do esperado para o seu tipo de imóvel — dá pra economizar bastante.', ""Sua maior fonte de consumo é a categoria 'Iluminacao': Troque lâmpadas convencionais por LED, que consomem bem menos.""]",11019.48,8264.61,True,608
Moderado,0.82,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",1217.01,912.75,False,609
Ineficiente,0.7,"['Seu consumo está acima do esperado para o seu tipo de imóvel — dá pra economizar bastante.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",2436.74,1827.55,True,610
Moderado,0.55,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Climatizacao': Ajuste o ar-condicionado para 23-24°C e evite deixá-lo ligado sem necessidade.""]",7414.75,5561.06,False,611
Eficiente,0.75,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",3687.71,2765.78,False,612
Ineficiente,0.92,"['Seu consumo está acima do esperado para o seu tipo de imóvel — dá pra economizar bastante.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",4382.03,3286.52,True,613
Moderado,0.71,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",1775.89,1331.92,False,614
Moderado,0.54,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Entretenimento': Evite deixar TV e videogame em modo standby por longos períodos.""]",428.35,321.27,False,615
Ineficiente,0.78,"['Seu consumo está acima do esperado para o seu tipo de imóvel — dá pra economizar bastante.', ""Sua maior fonte de consumo é a categoria 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",10408.96,7806.72,True,616
Ineficiente,0.86,"['Seu consumo está acima do esperado para o seu tipo de imóvel — dá pra economizar bastante.', ""Sua maior fonte de consumo é a categoria 'Industrial': Distribua o uso do maquinário ao longo do dia -- evite concentrar em horário de ponta (17h30-20h30), quando a tarifa é mais alta.""]",13058.9,9794.17,True,617
Ineficiente,0.57,"['Seu consumo está acima do esperado para o seu tipo de imóvel — dá pra economizar bastante.', ""Sua maior fonte de consumo é a categoria 'Climatizacao': Ajuste o ar-condicionado para 23-24°C e evite deixá-lo ligado sem necessidade.""]",8470.53,6352.9,True,618
Moderado,0.54,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",2849.97,2137.48,False,619
Moderado,0.45,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",7337.41,5503.06,False,620
Eficiente,0.63,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",458.76,344.07,False,621
Ineficiente,0.73,"['Seu consumo está acima do esperado para o seu tipo de imóvel — dá pra economizar bastante.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",5023.03,3767.27,True,622
Ineficiente,0.6,"['Seu consumo está acima do esperado para o seu tipo de imóvel — dá pra economizar bastante.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",3414.7,2561.02,True,623
Moderado,0.6,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Industrial': Distribua o uso do maquinário ao longo do dia -- evite concentrar em horário de ponta (17h30-20h30), quando a tarifa é mais alta.""]",13203.16,9902.37,False,624
Eficiente,0.56,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",1050.39,787.79,False,625
Eficiente,0.73,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",1477.25,1107.94,False,626
Moderado,0.62,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",277.96,208.47,False,627
Moderado,0.55,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",4478.11,3358.59,False,628
Moderado,0.76,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",987.45,740.59,False,629
Eficiente,0.58,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",1100.8,825.6,False,630
Moderado,0.55,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Climatizacao': Ajuste o ar-condicionado para 23-24°C e evite deixá-lo ligado sem necessidade.""]",6449.9,4837.43,False,631
Ineficiente,0.74,"['Seu consumo está acima do esperado para o seu tipo de imóvel — dá pra economizar bastante.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",5187.04,3890.28,True,632
Eficiente,0.53,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'Climatizacao': Ajuste o ar-condicionado para 23-24°C e evite deixá-lo ligado sem necessidade.""]",2639.84,1979.88,False,633
Ineficiente,0.51,"['Seu consumo está acima do esperado para o seu tipo de imóvel — dá pra economizar bastante.', ""Sua maior fonte de consumo é a categoria 'Iluminacao': Troque lâmpadas convencionais por LED, que consomem bem menos.""]",6207.38,4655.54,True,634
Moderado,0.55,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",17526.25,13144.69,False,635
Moderado,0.59,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",1141.66,856.25,False,636
Eficiente,0.77,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é a categoria 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",928.6,696.45,False,637
Moderado,0.74,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",859.63,644.73,False,638
Moderado,0.6,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é a categoria 'Industrial': Distribua o uso do maquinário ao longo do dia -- evite concentrar em horário de ponta (17h30-20h30), quando a tarifa é mais alta.""]",18095.0,13571.25,False,639
Ineficiente,0.55,"['Seu consumo está acima do esperado para o seu tipo de imóvel — dá pra economizar bastante.', ""Sua maior fonte de consumo é a categoria 'Industrial': Distribua o uso do maquinário ao longo do dia -- evite concentrar em horário de ponta (17h30-20h30), quando a tarifa é mais alta.""]",11162.7,8372.02,True,640
